id,city,province_id,province_name,City_Population,Median_Income,Unemployment_Rate,City_Electricity_Rate,City_EV_registrations,City_EV_stations_locations,incentives_status,EV_Per_Province,No_Certificate_perc,Secondary_HS_perc,Apprenticeship_perc,College_CEGEP_perc,Univ_diploma_Below_Bachelor_perc,Univ_diploma_Above_Bachelor_perc
1124872385,Ladysmith,BC,British Columbia,8537,40800,7.4,12.6,104,1,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124736310,Bridgewater,NS,Nova Scotia,8532,38000,7.9,17.1,0,1,YES,0,19.8,25.3,9.9,21.8,2.4,20.8
1124144510,Dauphin,MB,Manitoba,8457,39200,7.6,9.9,10,2,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124899409,Otterburn Park,QC,Quebec,8450,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124113583,Taber,AB,Alberta,8428,44800,10.9,16.6,0,1,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124000114,South Bruce Peninsula,ON,Ontario,8416,41200,9.4,13,12,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124553562,Edson,AB,Alberta,8414,44800,10.9,16.6,0,5,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124553013,Farnham,QC,Quebec,8330,40800,7.2,7.3,0,2,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124764245,Kapuskasing,ON,Ontario,8292,41200,9.4,13,17,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124466004,La Malbaie,QC,Quebec,8271,40800,7.2,7.3,0,11,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124652971,Renfrew,ON,Ontario,8223,41200,9.4,13,18,2,NO,144128,17.5,27.4,6,20.8,2.2,26
1124989507,Coaldale,AB,Alberta,8215,44800,10.9,16.6,0,0,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124001559,Portugal Cove-St. Philip's,NL,Newfoundland and Labrador,8147,36800,12.5,13.8,0,1,YES,0,23.4,25,11.3,23.1,2.4,14.8
1124000608,Zorra,ON,Ontario,8138,41200,9.4,13,19,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124198272,Kitimat,BC,British Columbia,8131,40800,7.4,12.6,12,2,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124470888,Shelburne,ON,Ontario,8126,41200,9.4,13,27,5,NO,144128,17.5,27.4,6,20.8,2.2,26
1124879731,Happy Valley,NL,Newfoundland and Labrador,8109,36800,12.5,13.8,0,0,YES,0,23.4,25,11.3,23.1,2.4,14.8
1124001758,Saint-Hippolyte,QC,Quebec,8083,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124379972,Castlegar,BC,British Columbia,8039,40800,7.4,12.6,20,4,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124316445,Church Point,NS,Nova Scotia,8018,38000,7.9,17.1,0,0,YES,0,19.8,25.3,9.9,21.8,2.4,20.8
1124745292,Drumheller,AB,Alberta,7982,44800,10.9,16.6,0,0,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124683504,Kirkland Lake,ON,Ontario,7981,41200,9.4,13,4,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124406642,Torbay,NL,Newfoundland and Labrador,7899,36800,12.5,13.8,0,0,YES,0,23.4,25,11.3,23.1,2.4,14.8
1124001249,La Pêche,QC,Quebec,7863,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124351648,Banff,AB,Alberta,7847,44800,10.9,16.6,0,8,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124612670,Innisfail,AB,Alberta,7847,44800,10.9,16.6,0,1,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124746363,Nicolet,QC,Quebec,7828,40800,7.2,7.3,0,9,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000435,Rockwood,MB,Manitoba,7823,39200,7.6,9.9,27,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124001787,Drummond/North Elmsley,ON,Ontario,7773,41200,9.4,13,10,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124295097,Dryden,ON,Ontario,7749,41200,9.4,13,8,5,NO,144128,17.5,27.4,6,20.8,2.2,26
1124379539,Iqaluit,NU,Nunavut,7740,37600,0,37.5,0,0,YES,0,50.7,15.1,7.7,15,0.9,10.6
1124939714,Fort Frances,ON,Ontario,7739,41200,9.4,13,5,7,NO,144128,17.5,27.4,6,20.8,2.2,26
1124902252,La Sarre,QC,Quebec,7719,40800,7.2,7.3,0,7,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124817036,Trail,BC,British Columbia,7709,40800,7.4,12.6,26,2,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124111932,Chandler,QC,Quebec,7703,40800,7.2,7.3,0,7,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000075,Stone Mills,ON,Ontario,7702,41200,9.4,13,14,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124868817,Hanover,ON,Ontario,7688,41200,9.4,13,31,2,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000210,South-West Oxford,ON,Ontario,7664,41200,9.4,13,26,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124864792,Acton Vale,QC,Quebec,7664,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124286457,Bromont,QC,Quebec,7649,40800,7.2,7.3,0,10,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000163,Beckwith,ON,Ontario,7644,41200,9.4,13,31,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124989247,Goderich,ON,Ontario,7628,41200,9.4,13,22,8,NO,144128,17.5,27.4,6,20.8,2.2,26
1124001273,Plympton-Wyoming,ON,Ontario,7576,41200,9.4,13,22,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124001983,Central Huron,ON,Ontario,7576,41200,9.4,13,13,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124176101,Rigaud,QC,Quebec,7566,40800,7.2,7.3,0,2,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124866425,Louiseville,QC,Quebec,7517,40800,7.2,7.3,0,6,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124650514,Chibougamau,QC,Quebec,7504,40800,7.2,7.3,0,4,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124964102,Aylmer,ON,Ontario,7492,41200,9.4,13,14,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124405717,Delson,QC,Quebec,7462,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124170837,Kimberley,BC,British Columbia,7425,40800,7.4,12.6,21,4,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124001001,Blandford-Blenheim,ON,Ontario,7399,41200,9.4,13,22,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000461,Bayham,ON,Ontario,7396,41200,9.4,13,13,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000619,Augusta,ON,Ontario,7353,41200,9.4,13,25,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124129947,Puslinch,ON,Ontario,7336,41200,9.4,13,88,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124715267,Beauport,QC,Quebec,7281,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124638080,Saint-Remi,QC,Quebec,7265,40800,7.2,7.3,0,7,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124438866,St. Marys,ON,Ontario,7265,41200,9.4,13,33,2,NO,144128,17.5,27.4,6,20.8,2.2,26
1124814220,Drayton Valley,AB,Alberta,7235,44800,10.9,16.6,0,0,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124308190,Ponoka,AB,Alberta,7229,44800,10.9,16.6,0,1,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124000773,Labrador City,NL,Newfoundland and Labrador,7220,36800,12.5,13.8,0,1,YES,0,23.4,25,11.3,23.1,2.4,14.8
1124002794,Donnacona,QC,Quebec,7200,40800,7.2,7.3,0,4,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000656,Southgate,ON,Ontario,7190,41200,9.4,13,19,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124001458,McNab/Braeside,ON,Ontario,7178,41200,9.4,13,18,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000633,Macdonald,MB,Manitoba,7162,39200,7.6,9.9,0,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124000763,Hampstead,QC,Quebec,7153,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124415452,Baie-Saint-Paul,QC,Quebec,7146,40800,7.2,7.3,0,5,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124550302,Merritt,BC,British Columbia,7139,40800,7.4,12.6,32,7,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124000066,Bluewater,ON,Ontario,7136,41200,9.4,13,23,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000189,East Zorra-Tavistock,ON,Ontario,7129,41200,9.4,13,21,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124023263,Brownsburg,QC,Quebec,7122,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000439,Stoneham-et-Tewkesbury,QC,Quebec,7106,40800,7.2,7.3,0,2,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124583779,Asbestos,QC,Quebec,7096,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000614,Huron-Kinloss,ON,Ontario,7069,41200,9.4,13,22,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000308,Coteau-du-Lac,QC,Quebec,7044,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000370,The Blue Mountains,ON,Ontario,7025,41200,9.4,13,81,6,NO,144128,17.5,27.4,6,20.8,2.2,26
1124001363,Whitewater Region,ON,Ontario,7009,41200,9.4,13,10,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124001736,Edwardsburgh/Cardinal,ON,Ontario,6959,41200,9.4,13,25,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124183859,Sainte-Anne-des-Monts,QC,Quebec,6933,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124835028,Old Chelsea,QC,Quebec,6909,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000261,North Stormont,ON,Ontario,6873,41200,9.4,13,14,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000698,Alnwick/Haldimand,ON,Ontario,6869,41200,9.4,13,37,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124941936,Peace River,AB,Alberta,6842,44800,10.9,16.6,0,2,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124001766,Arran-Elderslie,ON,Ontario,6803,41200,9.4,13,35,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124170824,Saint-Zotique,QC,Quebec,6773,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124787548,Val-Shefford,QC,Quebec,6711,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124001679,Douro-Dummer,ON,Ontario,6709,41200,9.4,13,3,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124223899,Plessisville,QC,Quebec,6688,40800,7.2,7.3,0,5,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124001990,Ritchot,MB,Manitoba,6679,39200,7.6,9.9,10,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124000517,Otonabee-South Monaghan,ON,Ontario,6670,41200,9.4,13,19,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124770042,Shediac,NB,New Brunswick,6664,37600,9.6,12.7,0,2,YES,2112,22,28.5,9.1,21.8,1.9,16.7
1124106662,Slave Lake,AB,Alberta,6651,44800,10.9,16.6,0,1,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124795368,Port-Cartier,QC,Quebec,6651,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124610423,Saint-Lambert-de-Lauzon,QC,Quebec,6647,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124548310,Barrington,NS,Nova Scotia,6646,38000,7.9,17.1,0,0,YES,0,19.8,25.3,9.9,21.8,2.4,20.8
1124203206,Rocky Mountain House,AB,Alberta,6635,44800,10.9,16.6,0,3,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124525225,Chatsworth,ON,Ontario,6630,41200,9.4,13,17,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000201,Stephenville,NL,Newfoundland and Labrador,6623,36800,12.5,13.8,0,1,YES,0,23.4,25,11.3,23.1,2.4,14.8
1124955753,Muskoka Falls,ON,Ontario,6588,41200,9.4,13,0,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124268366,Devon,AB,Alberta,6578,44800,10.9,16.6,0,0,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124983867,Yarmouth,NS,Nova Scotia,6518,38000,7.9,17.1,0,3,YES,0,19.8,25.3,9.9,21.8,2.4,20.8
1124332563,Boischatel,QC,Quebec,6465,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124245809,Parry Sound,ON,Ontario,6408,41200,9.4,13,17,8,NO,144128,17.5,27.4,6,20.8,2.2,26
1124629762,Pointe-Calumet,QC,Quebec,6396,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000427,Beaubassin East / Beaubassin-est,NB,New Brunswick,6376,37600,9.6,12.7,0,0,YES,2112,22,28.5,9.1,21.8,1.9,16.7
1124538125,Wainfleet,ON,Ontario,6372,41200,9.4,13,16,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000879,Cramahe,ON,Ontario,6355,41200,9.4,13,18,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124575286,Beauceville,QC,Quebec,6354,40800,7.2,7.3,0,2,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124001914,North Middlesex,ON,Ontario,6352,41200,9.4,13,14,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124681333,Amqui,QC,Quebec,6322,40800,7.2,7.3,0,2,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124001417,Sainte-Catherine-de-la-Jacques-Cartier,QC,Quebec,6319,40800,7.2,7.3,0,2,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124924217,Clarenville,NL,Newfoundland and Labrador,6291,36800,12.5,13.8,0,2,YES,0,23.4,25,11.3,23.1,2.4,14.8
1124642037,Mont-Joli,QC,Quebec,6281,40800,7.2,7.3,0,5,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000824,Dysart et al,ON,Ontario,6280,41200,9.4,13,13,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124385336,Wainwright,AB,Alberta,6270,44800,10.9,16.6,0,0,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124384220,Contrecoeur,QC,Quebec,6252,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000299,Beresford,NB,New Brunswick,6248,37600,9.6,12.7,0,1,YES,2112,22,28.5,9.1,21.8,1.9,16.7
1124001195,Saint-Joseph-du-Lac,QC,Quebec,6195,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124662863,Hope,BC,British Columbia,6181,40800,7.4,12.6,49,9,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124472413,Gimli,MB,Manitoba,6181,39200,7.6,9.9,4,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124000768,Douglas,NB,New Brunswick,6154,37600,9.6,12.7,0,0,YES,2112,22,28.5,9.1,21.8,1.9,16.7
1124951601,Saint-Apollinaire,QC,Quebec,6110,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124076260,Hindon Hill,ON,Ontario,6088,41200,9.4,13,0,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124051098,Les Cèdres,QC,Quebec,6079,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000582,La Broquerie,MB,Manitoba,6076,39200,7.6,9.9,3,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124001999,Kent,BC,British Columbia,6067,40800,7.4,12.6,43,0,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124220211,Tweed,ON,Ontario,6044,41200,9.4,13,7,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124578689,Saint-Félix-de-Valois,QC,Quebec,6029,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124372298,Bay Roberts,NL,Newfoundland and Labrador,6012,36800,12.5,13.8,0,0,YES,0,23.4,25,11.3,23.1,2.4,14.8
1124817334,Melfort,SK,Saskatchewan,5992,42400,7,18.1,1,0,YES,2222,20.7,30.5,10.4,17.1,3.3,18
1124166469,Bonnyville,AB,Alberta,5975,44800,10.9,16.6,0,1,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124010388,Stettler,AB,Alberta,5952,44800,10.9,16.6,0,2,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124001462,Saint-Calixte,QC,Quebec,5934,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124329615,Lac-Mégantic,QC,Quebec,5932,40800,7.2,7.3,0,5,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124732094,Perth,ON,Ontario,5930,41200,9.4,13,30,3,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000729,Oliver Paipoonge,ON,Ontario,5922,41200,9.4,13,12,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124147660,Humboldt,SK,Saskatchewan,5869,42400,7,18.1,3,2,YES,2222,20.7,30.5,10.4,17.1,3.3,18
1124185024,Charlemagne,QC,Quebec,5853,40800,7.2,7.3,0,7,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000248,Pontiac,QC,Quebec,5850,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124528022,St. Paul,AB,Alberta,5827,44800,10.9,16.6,0,0,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124479624,Petrolia,ON,Ontario,5742,41200,9.4,13,0,3,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000520,Southwest Middlesex,ON,Ontario,5723,41200,9.4,13,4,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124001901,Front of Yonge,ON,Ontario,5710,41200,9.4,13,0,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124534321,Vegreville,AB,Alberta,5708,44800,10.9,16.6,0,2,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124647754,Sainte-Brigitte-de-Laval,QC,Quebec,5696,40800,7.2,7.3,0,2,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124715340,Princeville,QC,Quebec,5693,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124549666,Verchères,QC,Quebec,5692,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124755168,The Pas,MB,Manitoba,5689,39200,7.6,9.9,6,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124948389,Saint-Césaire,QC,Quebec,5686,40800,7.2,7.3,0,2,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124763455,La Ronge,SK,Saskatchewan,5671,42400,7,18.1,4,0,YES,2222,20.7,30.5,10.4,17.1,3.3,18
1124000734,Tay Valley,ON,Ontario,5665,41200,9.4,13,46,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124001457,South Bruce,ON,Ontario,5639,41200,9.4,13,5,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000115,McMasterville,QC,Quebec,5615,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124603057,Redcliff,AB,Alberta,5600,44800,10.9,16.6,0,0,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124000595,Crowsnest Pass,AB,Alberta,5589,44800,10.9,16.6,0,1,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124461923,Saint-Philippe,QC,Quebec,5495,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000387,Richelieu,QC,Quebec,5467,40800,7.2,7.3,0,4,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124893320,Notre-Dame-du-Mont-Carmel,QC,Quebec,5467,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124001197,L'Ange-Gardien,QC,Quebec,5464,40800,7.2,7.3,0,5,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000017,Sainte-Martine,QC,Quebec,5461,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124508787,Saint-Pie,QC,Quebec,5438,40800,7.2,7.3,0,3,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124440160,Peachland,BC,British Columbia,5428,40800,7.4,12.6,54,1,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124000025,Ashfield-Colborne-Wawanosh,ON,Ontario,5422,41200,9.4,13,25,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124001268,Trent Lakes,ON,Ontario,5397,41200,9.4,13,10,1,NO,144128,17.5,27.4,6,20.8,2.2,26
1124001362,Northern Rockies,BC,British Columbia,5393,40800,7.4,12.6,4,0,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124895156,Cookshire,QC,Quebec,5393,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124001136,West St. Paul,MB,Manitoba,5368,39200,7.6,9.9,26,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124599436,L’Epiphanie,QC,Quebec,5353,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124204302,Creston,BC,British Columbia,5351,40800,7.4,12.6,9,8,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124191574,Smithers,BC,British Columbia,5351,40800,7.4,12.6,17,3,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124434578,Meadow Lake,SK,Saskatchewan,5344,42400,7,18.1,4,0,YES,2222,20.7,30.5,10.4,17.1,3.3,18
1124000887,Lanark Highlands,ON,Ontario,5338,41200,9.4,13,14,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124877244,Sackville,NB,New Brunswick,5331,37600,9.6,12.7,0,2,YES,2112,22,28.5,9.1,21.8,1.9,16.7
1124904843,Grand Falls,NB,New Brunswick,5326,37600,9.6,12.7,0,3,YES,2112,22,28.5,9.1,21.8,1.9,16.7
1124296729,Cochrane,ON,Ontario,5321,41200,9.4,13,0,6,NO,144128,17.5,27.4,6,20.8,2.2,26
1124408131,Marystown,NL,Newfoundland and Labrador,5316,36800,12.5,13.8,0,2,YES,0,23.4,25,11.3,23.1,2.4,14.8
1124804545,Sioux Lookout,ON,Ontario,5272,41200,9.4,13,5,2,NO,144128,17.5,27.4,6,20.8,2.2,26
1124574154,Didsbury,AB,Alberta,5268,44800,10.9,16.6,0,0,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124504668,Saint-Honoré,QC,Quebec,5257,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124927114,Fernie,BC,British Columbia,5249,40800,7.4,12.6,15,6,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124841556,Deer Lake,NL,Newfoundland and Labrador,5249,36800,12.5,13.8,0,2,YES,0,23.4,25,11.3,23.1,2.4,14.8
1124035280,Woodstock,NB,New Brunswick,5228,37600,9.6,12.7,414,29,YES,2112,22,28.5,9.1,21.8,1.9,16.7
1124707666,Val-David,QC,Quebec,5209,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124500458,Flin Flon,SK,Saskatchewan,5185,42400,7,18.1,0,0,YES,2222,20.7,30.5,10.4,17.1,3.3,18
1124590540,Hudson,QC,Quebec,5165,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124349596,Gananoque,ON,Ontario,5159,41200,9.4,13,10,2,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000321,Brokenhead,MB,Manitoba,5122,39200,7.6,9.9,0,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124001817,Saint-Paul,QC,Quebec,5122,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000544,Burton,NB,New Brunswick,5119,37600,9.6,12.7,0,1,YES,2112,22,28.5,9.1,21.8,1.9,16.7
1124001340,Spallumcheen,BC,British Columbia,5106,40800,7.4,12.6,24,0,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124037311,Westlock,AB,Alberta,5101,44800,10.9,16.6,0,1,YES,0,16.9,27.9,9.7,19.2,3,23.4
1124001776,Temiscouata-sur-le-Lac,QC,Quebec,5096,40800,7.2,7.3,0,4,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124440867,Shannon,QC,Quebec,5086,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124713973,Osoyoos,BC,British Columbia,5085,40800,7.4,12.6,11,13,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124376843,Hearst,ON,Ontario,5070,41200,9.4,13,10,5,NO,144128,17.5,27.4,6,20.8,2.2,26
1124057702,Saint-Henri,QC,Quebec,5023,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124000501,Ste. Anne,MB,Manitoba,5003,39200,7.6,9.9,12,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124839247,Antigonish,NS,Nova Scotia,5002,38000,7.9,17.1,0,16,YES,0,19.8,25.3,9.9,21.8,2.4,20.8
1124133485,Espanola,ON,Ontario,4996,41200,9.4,13,11,2,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000948,West Elgin,ON,Ontario,4995,41200,9.4,13,8,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000122,Flin Flon (Part),MB,Manitoba,4982,39200,7.6,9.9,4,0,YES,3290,22,29.6,7.7,17.7,2.9,20.1
1124001504,Grand Bay-Westfield,NB,New Brunswick,4964,37600,9.6,12.7,0,1,YES,2112,22,28.5,9.1,21.8,1.9,16.7
1124418135,Sainte-Anne-de-Bellevue,QC,Quebec,4958,40800,7.2,7.3,0,5,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124001142,North Huron,ON,Ontario,4932,41200,9.4,13,7,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124145879,Oliver,BC,British Columbia,4928,40800,7.4,12.6,28,12,YES,148116,15.5,29.4,8.8,18.1,3.6,24.6
1124000365,Saint-Roch-de-l'Achigan,QC,Quebec,4892,40800,7.2,7.3,0,1,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
1124001948,Stirling-Rawdon,ON,Ontario,4882,41200,9.4,13,18,0,NO,144128,17.5,27.4,6,20.8,2.2,26
1124000072,Chisasibi,QC,Quebec,4872,40800,7.2,7.3,0,0,YES,252020,19.9,21.5,16.9,17.6,3.6,20.5
